V1,V2,V3
200071678,menuiserie-charpente&Stable&Intérimaires,1
200071678,maçonnerie-carrelage&A la hausse&CDD,2
200071678,maçonnerie-carrelage&A la hausse&CDI,8.4
200071678,maçonnerie-carrelage&A la hausse&Apprentis,2.33333333333333
200071678,maçonnerie-carrelage&A la hausse&Intérimaires,0
200071678,maçonnerie-carrelage&Stable&CDD,1.4
200071678,maçonnerie-carrelage&Stable&CDI,6.75
200071678,maçonnerie-carrelage&Stable&Apprentis,2.18181818181818
200071678,maçonnerie-carrelage&Stable&Intérimaires,1
200071678,Peinture&A la hausse&CDD,1
200071678,Peinture&A la hausse&CDI,5.66666666666667
200071678,Peinture&A la hausse&Apprentis,0
200071678,Peinture&A la hausse&Intérimaires,0
200071678,Peinture&Stable&CDD,1
200071678,Peinture&Stable&CDI,3.33333333333333
200071678,Peinture&Stable&Apprentis,1
200071678,Peinture&Stable&Intérimaires,0
200071678,Electricité&A la hausse&CDD,0
200071678,Electricité&A la hausse&CDI,1
200071678,Electricité&A la hausse&Apprentis,1
200071678,Electricité&A la hausse&Intérimaires,0
200071678,Electricité&Stable&CDD,1
200071678,Electricité&Stable&CDI,4.53846153846154
200071678,Electricité&Stable&Apprentis,1.8
200071678,Electricité&Stable&Intérimaires,0
200071678,plâtrerie-isolation&A la hausse&CDD,1
200071678,plâtrerie-isolation&A la hausse&CDI,0
200071678,plâtrerie-isolation&A la hausse&Apprentis,0
200071678,plâtrerie-isolation&A la hausse&Intérimaires,0
200071678,plâtrerie-isolation&Stable&CDD,0
200071678,plâtrerie-isolation&Stable&CDI,4.33333333333333
200071678,plâtrerie-isolation&Stable&Apprentis,1
200071678,plâtrerie-isolation&Stable&Intérimaires,0
244900809,plomberie-chauffage-couverture&A la hausse&CDD,0
244900809,plomberie-chauffage-couverture&A la hausse&CDI,2.4
244900809,plomberie-chauffage-couverture&A la hausse&Apprentis,1
244900809,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
244900809,plomberie-chauffage-couverture&Stable&CDD,0
244900809,plomberie-chauffage-couverture&Stable&CDI,2.55555555555556
244900809,plomberie-chauffage-couverture&Stable&Apprentis,1
244900809,plomberie-chauffage-couverture&Stable&Intérimaires,0
244900809,menuiserie-charpente&A la hausse&CDD,0
244900809,menuiserie-charpente&A la hausse&CDI,3.33333333333333
244900809,menuiserie-charpente&A la hausse&Apprentis,1
244900809,menuiserie-charpente&A la hausse&Intérimaires,1
244900809,menuiserie-charpente&Stable&CDD,1
244900809,menuiserie-charpente&Stable&CDI,6
244900809,menuiserie-charpente&Stable&Apprentis,1
244900809,menuiserie-charpente&Stable&Intérimaires,0
244900809,maçonnerie-carrelage&A la hausse&CDD,1.33333333333333
244900809,maçonnerie-carrelage&A la hausse&CDI,7.33333333333333
244900809,maçonnerie-carrelage&A la hausse&Apprentis,1.33333333333333
244900809,maçonnerie-carrelage&A la hausse&Intérimaires,0
244900809,maçonnerie-carrelage&Stable&CDD,1
244900809,maçonnerie-carrelage&Stable&CDI,8.42857142857143
244900809,maçonnerie-carrelage&Stable&Apprentis,4
244900809,maçonnerie-carrelage&Stable&Intérimaires,0
244900809,Peinture&A la hausse&CDD,1
244900809,Peinture&A la hausse&CDI,2
244900809,Peinture&A la hausse&Apprentis,1
244900809,Peinture&A la hausse&Intérimaires,0
244900809,Peinture&Stable&CDD,0
244900809,Peinture&Stable&CDI,5
244900809,Peinture&Stable&Apprentis,1
244900809,Peinture&Stable&Intérimaires,1
244900809,Electricité&Stable&CDD,0
244900809,Electricité&Stable&CDI,1.5
244900809,Electricité&Stable&Apprentis,1
244900809,Electricité&Stable&Intérimaires,0
244900809,plâtrerie-isolation&A la hausse&CDD,0
244900809,plâtrerie-isolation&A la hausse&CDI,3
244900809,plâtrerie-isolation&A la hausse&Apprentis,0
244900809,plâtrerie-isolation&A la hausse&Intérimaires,0
244900809,plâtrerie-isolation&Stable&CDD,0
244900809,plâtrerie-isolation&Stable&CDI,0
244900809,plâtrerie-isolation&Stable&Apprentis,0
244900809,plâtrerie-isolation&Stable&Intérimaires,0
244400552,plomberie-chauffage-couverture&A la hausse&CDD,0
244400552,plomberie-chauffage-couverture&A la hausse&CDI,3.5
244400552,plomberie-chauffage-couverture&A la hausse&Apprentis,0
244400552,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
244400552,plomberie-chauffage-couverture&Stable&CDD,1
244400552,plomberie-chauffage-couverture&Stable&CDI,2.9
244400552,plomberie-chauffage-couverture&Stable&Apprentis,1
244400552,plomberie-chauffage-couverture&Stable&Intérimaires,2
244400552,menuiserie-charpente&A la hausse&CDD,2
244400552,menuiserie-charpente&A la hausse&CDI,3
244400552,menuiserie-charpente&A la hausse&Apprentis,1.33333333333333
244400552,menuiserie-charpente&A la hausse&Intérimaires,0
244400552,menuiserie-charpente&Stable&CDD,2
244400552,menuiserie-charpente&Stable&CDI,7.25
244400552,menuiserie-charpente&Stable&Apprentis,1.83333333333333
244400552,menuiserie-charpente&Stable&Intérimaires,1
244400552,maçonnerie-carrelage&A la hausse&CDD,0
244400552,maçonnerie-carrelage&A la hausse&CDI,5.5
244400552,maçonnerie-carrelage&A la hausse&Apprentis,1
244400552,maçonnerie-carrelage&A la hausse&Intérimaires,1
244400552,maçonnerie-carrelage&Stable&CDD,1.5
244400552,maçonnerie-carrelage&Stable&CDI,6.14285714285714
244400552,maçonnerie-carrelage&Stable&Apprentis,1
244400552,maçonnerie-carrelage&Stable&Intérimaires,1
244400552,Peinture&A la hausse&CDD,0
244400552,Peinture&A la hausse&CDI,2
244400552,Peinture&A la hausse&Apprentis,1.5
244400552,Peinture&A la hausse&Intérimaires,0
244400552,Peinture&Stable&CDD,0
244400552,Peinture&Stable&CDI,2.66666666666667
244400552,Peinture&Stable&Apprentis,1
244400552,Peinture&Stable&Intérimaires,0
244400552,Electricité&A la hausse&CDD,1
244400552,Electricité&A la hausse&CDI,5
244400552,Electricité&A la hausse&Apprentis,0
244400552,Electricité&A la hausse&Intérimaires,0
244400552,Electricité&Stable&CDD,0
244400552,Electricité&Stable&CDI,1
244400552,Electricité&Stable&Apprentis,0
244400552,Electricité&Stable&Intérimaires,0
200072726,plomberie-chauffage-couverture&A la hausse&CDD,0
200072726,plomberie-chauffage-couverture&A la hausse&CDI,9.33333333333333
200072726,plomberie-chauffage-couverture&A la hausse&Apprentis,3
200072726,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
200072726,plomberie-chauffage-couverture&Stable&CDD,6
200072726,plomberie-chauffage-couverture&Stable&CDI,4.75
200072726,plomberie-chauffage-couverture&Stable&Apprentis,1.14285714285714
200072726,plomberie-chauffage-couverture&Stable&Intérimaires,0
200072726,menuiserie-charpente&A la hausse&CDD,3.16666666666667
200072726,menuiserie-charpente&A la hausse&CDI,7.4
200072726,menuiserie-charpente&A la hausse&Apprentis,1.33333333333333
200072726,menuiserie-charpente&A la hausse&Intérimaires,0
200072726,menuiserie-charpente&Stable&CDD,1.5
200072726,menuiserie-charpente&Stable&CDI,3.5
200072726,menuiserie-charpente&Stable&Apprentis,1.33333333333333
200072726,menuiserie-charpente&Stable&Intérimaires,0
200072726,maçonnerie-carrelage&A la hausse&CDD,0
200072726,maçonnerie-carrelage&A la hausse&CDI,1.25
200072726,maçonnerie-carrelage&A la hausse&Apprentis,0
200072726,maçonnerie-carrelage&A la hausse&Intérimaires,1.5
200072726,maçonnerie-carrelage&Stable&CDD,4.5
200072726,maçonnerie-carrelage&Stable&CDI,3.71428571428571
200072726,maçonnerie-carrelage&Stable&Apprentis,1
200072726,maçonnerie-carrelage&Stable&Intérimaires,1
200072726,Peinture&A la hausse&CDD,1
200072726,Peinture&A la hausse&CDI,1.66666666666667
200072726,Peinture&A la hausse&Apprentis,2
200072726,Peinture&A la hausse&Intérimaires,0
200072726,Peinture&Stable&CDD,8
200072726,Peinture&Stable&CDI,6
200072726,Peinture&Stable&Apprentis,2
200072726,Peinture&Stable&Intérimaires,0
200072726,Electricité&Stable&CDD,3
200072726,Electricité&Stable&CDI,4.25
200072726,Electricité&Stable&Apprentis,2
200072726,Electricité&Stable&Intérimaires,0
200072726,plâtrerie-isolation&A la hausse&CDD,0
200072726,plâtrerie-isolation&A la hausse&CDI,0
200072726,plâtrerie-isolation&A la hausse&Apprentis,0
200072726,plâtrerie-isolation&A la hausse&Intérimaires,0
200072726,plâtrerie-isolation&Stable&CDD,0
200072726,plâtrerie-isolation&Stable&CDI,0
200072726,plâtrerie-isolation&Stable&Apprentis,0
200072726,plâtrerie-isolation&Stable&Intérimaires,0
244400404,plomberie-chauffage-couverture&A la hausse&CDD,2
244400404,plomberie-chauffage-couverture&A la hausse&CDI,4.92307692307692
244400404,plomberie-chauffage-couverture&A la hausse&Apprentis,1.6
244400404,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
244400404,plomberie-chauffage-couverture&Stable&CDD,1
244400404,plomberie-chauffage-couverture&Stable&CDI,3.75
244400404,plomberie-chauffage-couverture&Stable&Apprentis,1.27272727272727
244400404,plomberie-chauffage-couverture&Stable&Intérimaires,2
244400404,menuiserie-charpente&A la hausse&CDD,1.33333333333333
244400404,menuiserie-charpente&A la hausse&CDI,3.3
244400404,menuiserie-charpente&A la hausse&Apprentis,1.5
244400404,menuiserie-charpente&A la hausse&Intérimaires,1
244400404,menuiserie-charpente&Stable&CDD,2.2
244400404,menuiserie-charpente&Stable&CDI,3.07692307692308
244400404,menuiserie-charpente&Stable&Apprentis,1.16666666666667
244400404,menuiserie-charpente&Stable&Intérimaires,1
244400404,maçonnerie-carrelage&A la hausse&CDD,1
244400404,maçonnerie-carrelage&A la hausse&CDI,7
244400404,maçonnerie-carrelage&A la hausse&Apprentis,1.66666666666667
244400404,maçonnerie-carrelage&A la hausse&Intérimaires,2
244400404,maçonnerie-carrelage&Stable&CDD,0
244400404,maçonnerie-carrelage&Stable&CDI,4.83333333333333
244400404,maçonnerie-carrelage&Stable&Apprentis,1
244400404,maçonnerie-carrelage&Stable&Intérimaires,0
244400404,Peinture&A la hausse&CDD,0
244400404,Peinture&A la hausse&CDI,1.66666666666667
244400404,Peinture&A la hausse&Apprentis,1
244400404,Peinture&A la hausse&Intérimaires,0
244400404,Peinture&Stable&CDD,1.5
244400404,Peinture&Stable&CDI,3.125
244400404,Peinture&Stable&Apprentis,1.33333333333333
244400404,Peinture&Stable&Intérimaires,0
244400404,Electricité&A la hausse&CDD,1
244400404,Electricité&A la hausse&CDI,1.8
244400404,Electricité&A la hausse&Apprentis,1
244400404,Electricité&A la hausse&Intérimaires,0
244400404,Electricité&Stable&CDD,1
244400404,Electricité&Stable&CDI,2
244400404,Electricité&Stable&Apprentis,1
244400404,Electricité&Stable&Intérimaires,0
244400404,plâtrerie-isolation&A la hausse&CDD,0
244400404,plâtrerie-isolation&A la hausse&CDI,0
244400404,plâtrerie-isolation&A la hausse&Apprentis,0
244400404,plâtrerie-isolation&A la hausse&Intérimaires,0
244400404,plâtrerie-isolation&Stable&CDD,0
244400404,plâtrerie-isolation&Stable&CDI,2
244400404,plâtrerie-isolation&Stable&Apprentis,1
244400404,plâtrerie-isolation&Stable&Intérimaires,1
244400644,plomberie-chauffage-couverture&A la hausse&CDD,1
244400644,plomberie-chauffage-couverture&A la hausse&CDI,4.66666666666667
244400644,plomberie-chauffage-couverture&A la hausse&Apprentis,1.66666666666667
244400644,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
244400644,plomberie-chauffage-couverture&Stable&CDD,3
244400644,plomberie-chauffage-couverture&Stable&CDI,3.94117647058824
244400644,plomberie-chauffage-couverture&Stable&Apprentis,1.8
244400644,plomberie-chauffage-couverture&Stable&Intérimaires,0
244400644,menuiserie-charpente&A la hausse&CDD,0
244400644,menuiserie-charpente&A la hausse&CDI,7.09090909090909
244400644,menuiserie-charpente&A la hausse&Apprentis,2
244400644,menuiserie-charpente&A la hausse&Intérimaires,1
244400644,menuiserie-charpente&Stable&CDD,3.25
244400644,menuiserie-charpente&Stable&CDI,7.5
244400644,menuiserie-charpente&Stable&Apprentis,1.625
244400644,menuiserie-charpente&Stable&Intérimaires,2
244400644,maçonnerie-carrelage&A la hausse&CDD,0
244400644,maçonnerie-carrelage&A la hausse&CDI,2.16666666666667
244400644,maçonnerie-carrelage&A la hausse&Apprentis,1
244400644,maçonnerie-carrelage&A la hausse&Intérimaires,1
244400644,maçonnerie-carrelage&Stable&CDD,0
244400644,maçonnerie-carrelage&Stable&CDI,3
244400644,maçonnerie-carrelage&Stable&Apprentis,1
244400644,maçonnerie-carrelage&Stable&Intérimaires,0
244400644,Peinture&A la hausse&CDD,1
244400644,Peinture&A la hausse&CDI,4
244400644,Peinture&A la hausse&Apprentis,0
244400644,Peinture&A la hausse&Intérimaires,0
244400644,Peinture&Stable&CDD,0
244400644,Peinture&Stable&CDI,6.33333333333333
244400644,Peinture&Stable&Apprentis,1
244400644,Peinture&Stable&Intérimaires,0
244400644,Electricité&A la hausse&CDD,0
244400644,Electricité&A la hausse&CDI,2
244400644,Electricité&A la hausse&Apprentis,0
244400644,Electricité&A la hausse&Intérimaires,0
244400644,Electricité&Stable&CDD,0
244400644,Electricité&Stable&CDI,1
244400644,Electricité&Stable&Apprentis,1
244400644,Electricité&Stable&Intérimaires,0
244400644,plâtrerie-isolation&A la hausse&CDD,0
244400644,plâtrerie-isolation&A la hausse&CDI,1
244400644,plâtrerie-isolation&A la hausse&Apprentis,1
244400644,plâtrerie-isolation&A la hausse&Intérimaires,0
244400644,plâtrerie-isolation&Stable&CDD,2
244400644,plâtrerie-isolation&Stable&CDI,1.75
244400644,plâtrerie-isolation&Stable&Apprentis,0
244400644,plâtrerie-isolation&Stable&Intérimaires,0
243500741,plomberie-chauffage-couverture&A la hausse&CDD,0
243500741,plomberie-chauffage-couverture&A la hausse&CDI,3.5
243500741,plomberie-chauffage-couverture&A la hausse&Apprentis,0
243500741,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
243500741,plomberie-chauffage-couverture&Stable&CDD,0
243500741,plomberie-chauffage-couverture&Stable&CDI,2.55555555555556
243500741,plomberie-chauffage-couverture&Stable&Apprentis,2
243500741,plomberie-chauffage-couverture&Stable&Intérimaires,0
243500741,menuiserie-charpente&A la hausse&CDD,0
243500741,menuiserie-charpente&A la hausse&CDI,1.66666666666667
243500741,menuiserie-charpente&A la hausse&Apprentis,0
243500741,menuiserie-charpente&A la hausse&Intérimaires,0
243500741,menuiserie-charpente&Stable&CDD,0
243500741,menuiserie-charpente&Stable&CDI,4
243500741,menuiserie-charpente&Stable&Apprentis,1.11111111111111
243500741,menuiserie-charpente&Stable&Intérimaires,0
243500741,maçonnerie-carrelage&A la hausse&CDD,0
243500741,maçonnerie-carrelage&A la hausse&CDI,0
243500741,maçonnerie-carrelage&A la hausse&Apprentis,0
243500741,maçonnerie-carrelage&A la hausse&Intérimaires,0
243500741,Peinture&A la hausse&CDD,4
243500741,Peinture&A la hausse&CDI,0
243500741,Peinture&A la hausse&Apprentis,0
243500741,Peinture&A la hausse&Intérimaires,0
243500741,Peinture&Stable&CDD,1
243500741,Peinture&Stable&CDI,3
243500741,Peinture&Stable&Apprentis,1
243500741,Peinture&Stable&Intérimaires,0
243500741,Electricité&A la hausse&CDD,1
243500741,Electricité&A la hausse&CDI,3.5
243500741,Electricité&A la hausse&Apprentis,1
243500741,Electricité&A la hausse&Intérimaires,0
200000438,plomberie-chauffage-couverture&A la hausse&CDD,0
200000438,plomberie-chauffage-couverture&A la hausse&CDI,1
200000438,plomberie-chauffage-couverture&A la hausse&Apprentis,0
200000438,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
200000438,plomberie-chauffage-couverture&Stable&CDD,3
200000438,plomberie-chauffage-couverture&Stable&CDI,4.16666666666667
200000438,plomberie-chauffage-couverture&Stable&Apprentis,2
200000438,plomberie-chauffage-couverture&Stable&Intérimaires,2
200000438,menuiserie-charpente&A la hausse&CDD,2.5
200000438,menuiserie-charpente&A la hausse&CDI,17.3333333333333
200000438,menuiserie-charpente&A la hausse&Apprentis,5
200000438,menuiserie-charpente&A la hausse&Intérimaires,0
200000438,menuiserie-charpente&Stable&CDD,0
200000438,menuiserie-charpente&Stable&CDI,2
200000438,menuiserie-charpente&Stable&Apprentis,1
200000438,menuiserie-charpente&Stable&Intérimaires,0
200000438,maçonnerie-carrelage&A la hausse&CDD,0
200000438,maçonnerie-carrelage&A la hausse&CDI,5
200000438,maçonnerie-carrelage&A la hausse&Apprentis,1
200000438,maçonnerie-carrelage&A la hausse&Intérimaires,0
200000438,maçonnerie-carrelage&Stable&CDD,1
200000438,maçonnerie-carrelage&Stable&CDI,3.83333333333333
200000438,maçonnerie-carrelage&Stable&Apprentis,1
200000438,maçonnerie-carrelage&Stable&Intérimaires,0
200000438,Peinture&Stable&CDD,0
200000438,Peinture&Stable&CDI,7
200000438,Peinture&Stable&Apprentis,0
200000438,Peinture&Stable&Intérimaires,0
200000438,Electricité&A la hausse&CDD,0
200000438,Electricité&A la hausse&CDI,0
200000438,Electricité&A la hausse&Apprentis,0
200000438,Electricité&A la hausse&Intérimaires,0
200000438,Electricité&Stable&CDD,1
200000438,Electricité&Stable&CDI,4
200000438,Electricité&Stable&Apprentis,2
200000438,Electricité&Stable&Intérimaires,0
200000438,plâtrerie-isolation&Stable&CDD,0
200000438,plâtrerie-isolation&Stable&CDI,9
200000438,plâtrerie-isolation&Stable&Apprentis,0
200000438,plâtrerie-isolation&Stable&Intérimaires,0
200067866,plomberie-chauffage-couverture&A la hausse&CDD,0
200067866,plomberie-chauffage-couverture&A la hausse&CDI,3.66666666666667
200067866,plomberie-chauffage-couverture&A la hausse&Apprentis,1
200067866,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
200067866,plomberie-chauffage-couverture&Stable&CDD,1
200067866,plomberie-chauffage-couverture&Stable&CDI,4
200067866,plomberie-chauffage-couverture&Stable&Apprentis,2
200067866,plomberie-chauffage-couverture&Stable&Intérimaires,1.6
200067866,menuiserie-charpente&A la hausse&CDD,1
200067866,menuiserie-charpente&A la hausse&CDI,6
200067866,menuiserie-charpente&A la hausse&Apprentis,1
200067866,menuiserie-charpente&A la hausse&Intérimaires,1
200067866,menuiserie-charpente&Stable&CDD,2
200067866,menuiserie-charpente&Stable&CDI,6
200067866,menuiserie-charpente&Stable&Apprentis,1
200067866,menuiserie-charpente&Stable&Intérimaires,1
200067866,maçonnerie-carrelage&A la hausse&CDD,0
200067866,maçonnerie-carrelage&A la hausse&CDI,0
200067866,maçonnerie-carrelage&A la hausse&Apprentis,0
200067866,maçonnerie-carrelage&A la hausse&Intérimaires,0
200067866,maçonnerie-carrelage&Stable&CDD,1
200067866,maçonnerie-carrelage&Stable&CDI,3.66666666666667
200067866,maçonnerie-carrelage&Stable&Apprentis,1
200067866,maçonnerie-carrelage&Stable&Intérimaires,1
200067866,Peinture&A la hausse&CDD,0
200067866,Peinture&A la hausse&CDI,0
200067866,Peinture&A la hausse&Apprentis,0
200067866,Peinture&A la hausse&Intérimaires,0
200067866,Peinture&Stable&CDD,0
200067866,Peinture&Stable&CDI,5.5
200067866,Peinture&Stable&Apprentis,1
200067866,Peinture&Stable&Intérimaires,0
200067866,plâtrerie-isolation&Stable&CDD,0
200067866,plâtrerie-isolation&Stable&CDI,0
200067866,plâtrerie-isolation&Stable&Apprentis,0
200067866,plâtrerie-isolation&Stable&Intérimaires,0
200067346,plomberie-chauffage-couverture&A la hausse&CDD,0
200067346,plomberie-chauffage-couverture&A la hausse&CDI,3
200067346,plomberie-chauffage-couverture&A la hausse&Apprentis,1
200067346,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
200067346,plomberie-chauffage-couverture&Stable&CDD,1.33333333333333
200067346,plomberie-chauffage-couverture&Stable&CDI,2.41666666666667
200067346,plomberie-chauffage-couverture&Stable&Apprentis,1.4
200067346,plomberie-chauffage-couverture&Stable&Intérimaires,0
200067346,menuiserie-charpente&A la hausse&CDD,2
200067346,menuiserie-charpente&A la hausse&CDI,4.85714285714286
200067346,menuiserie-charpente&A la hausse&Apprentis,1.66666666666667
200067346,menuiserie-charpente&A la hausse&Intérimaires,0
200067346,menuiserie-charpente&Stable&CDD,2
200067346,menuiserie-charpente&Stable&CDI,3.93333333333333
200067346,menuiserie-charpente&Stable&Apprentis,1.53846153846154
200067346,menuiserie-charpente&Stable&Intérimaires,5
200067346,maçonnerie-carrelage&A la hausse&CDD,1
200067346,maçonnerie-carrelage&A la hausse&CDI,5
200067346,maçonnerie-carrelage&A la hausse&Apprentis,0
200067346,maçonnerie-carrelage&A la hausse&Intérimaires,1
200067346,maçonnerie-carrelage&Stable&CDD,1
200067346,maçonnerie-carrelage&Stable&CDI,4
200067346,maçonnerie-carrelage&Stable&Apprentis,1
200067346,maçonnerie-carrelage&Stable&Intérimaires,0
200067346,Peinture&A la hausse&CDD,6
200067346,Peinture&A la hausse&CDI,8
200067346,Peinture&A la hausse&Apprentis,2.5
200067346,Peinture&A la hausse&Intérimaires,0
200067346,Peinture&Stable&CDD,1
200067346,Peinture&Stable&CDI,3.5
200067346,Peinture&Stable&Apprentis,1.5
200067346,Peinture&Stable&Intérimaires,0
200067346,Electricité&A la hausse&CDD,0
200067346,Electricité&A la hausse&CDI,0
200067346,Electricité&A la hausse&Apprentis,0
200067346,Electricité&A la hausse&Intérimaires,0
200067346,Electricité&Stable&CDD,0
200067346,Electricité&Stable&CDI,11
200067346,Electricité&Stable&Apprentis,0
200067346,Electricité&Stable&Intérimaires,0
200067346,plâtrerie-isolation&A la hausse&CDD,1.5
200067346,plâtrerie-isolation&A la hausse&CDI,5
200067346,plâtrerie-isolation&A la hausse&Apprentis,1
200067346,plâtrerie-isolation&A la hausse&Intérimaires,0
244400503,plomberie-chauffage-couverture&A la hausse&CDD,2
244400503,plomberie-chauffage-couverture&A la hausse&CDI,5.4
244400503,plomberie-chauffage-couverture&A la hausse&Apprentis,2
244400503,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
244400503,plomberie-chauffage-couverture&Stable&CDD,1.66666666666667
244400503,plomberie-chauffage-couverture&Stable&CDI,2.66666666666667
244400503,plomberie-chauffage-couverture&Stable&Apprentis,1.2
244400503,plomberie-chauffage-couverture&Stable&Intérimaires,1.5
244400503,menuiserie-charpente&A la hausse&CDD,1
244400503,menuiserie-charpente&A la hausse&CDI,5.8
244400503,menuiserie-charpente&A la hausse&Apprentis,1.2
244400503,menuiserie-charpente&A la hausse&Intérimaires,2
244400503,menuiserie-charpente&Stable&CDD,1
244400503,menuiserie-charpente&Stable&CDI,4.42857142857143
244400503,menuiserie-charpente&Stable&Apprentis,1.16666666666667
244400503,menuiserie-charpente&Stable&Intérimaires,1.5
244400503,maçonnerie-carrelage&A la hausse&CDD,0
244400503,maçonnerie-carrelage&A la hausse&CDI,3.4
244400503,maçonnerie-carrelage&A la hausse&Apprentis,1
244400503,maçonnerie-carrelage&A la hausse&Intérimaires,0
244400503,maçonnerie-carrelage&Stable&CDD,0
244400503,maçonnerie-carrelage&Stable&CDI,2
244400503,maçonnerie-carrelage&Stable&Apprentis,1
244400503,maçonnerie-carrelage&Stable&Intérimaires,0
244400503,Peinture&A la hausse&CDD,0
244400503,Peinture&A la hausse&CDI,3
244400503,Peinture&A la hausse&Apprentis,0
244400503,Peinture&A la hausse&Intérimaires,0
244400503,Peinture&Stable&CDD,0
244400503,Peinture&Stable&CDI,3
244400503,Peinture&Stable&Apprentis,0
244400503,Peinture&Stable&Intérimaires,0
244400503,Electricité&A la hausse&CDD,0
244400503,Electricité&A la hausse&CDI,4
244400503,Electricité&A la hausse&Apprentis,1
244400503,Electricité&A la hausse&Intérimaires,0
244400503,Electricité&Stable&CDD,0
244400503,Electricité&Stable&CDI,8
244400503,Electricité&Stable&Apprentis,1
244400503,Electricité&Stable&Intérimaires,2
244400503,plâtrerie-isolation&A la hausse&CDD,1
244400503,plâtrerie-isolation&A la hausse&CDI,11
244400503,plâtrerie-isolation&A la hausse&Apprentis,0
244400503,plâtrerie-isolation&A la hausse&Intérimaires,0
244400503,plâtrerie-isolation&Stable&CDD,1
244400503,plâtrerie-isolation&Stable&CDI,10
244400503,plâtrerie-isolation&Stable&Apprentis,1
244400503,plâtrerie-isolation&Stable&Intérimaires,0
244400610,plomberie-chauffage-couverture&A la hausse&CDD,0
244400610,plomberie-chauffage-couverture&A la hausse&CDI,2.83333333333333
244400610,plomberie-chauffage-couverture&A la hausse&Apprentis,0
244400610,plomberie-chauffage-couverture&A la hausse&Intérimaires,1
244400610,plomberie-chauffage-couverture&Stable&CDD,1
244400610,plomberie-chauffage-couverture&Stable&CDI,6.1
244400610,plomberie-chauffage-couverture&Stable&Apprentis,2.33333333333333
244400610,plomberie-chauffage-couverture&Stable&Intérimaires,1.5
244400610,menuiserie-charpente&A la hausse&CDD,2
244400610,menuiserie-charpente&A la hausse&CDI,5.66666666666667
244400610,menuiserie-charpente&A la hausse&Apprentis,1.71428571428571
244400610,menuiserie-charpente&A la hausse&Intérimaires,1
244400610,menuiserie-charpente&Stable&CDD,9.5
244400610,menuiserie-charpente&Stable&CDI,7
244400610,menuiserie-charpente&Stable&Apprentis,2.22222222222222
244400610,menuiserie-charpente&Stable&Intérimaires,0
244400610,maçonnerie-carrelage&A la hausse&CDD,1
244400610,maçonnerie-carrelage&A la hausse&CDI,6.375
244400610,maçonnerie-carrelage&A la hausse&Apprentis,1.33333333333333
244400610,maçonnerie-carrelage&A la hausse&Intérimaires,1
244400610,maçonnerie-carrelage&Stable&CDD,1
244400610,maçonnerie-carrelage&Stable&CDI,5.2
244400610,maçonnerie-carrelage&Stable&Apprentis,1.5
244400610,maçonnerie-carrelage&Stable&Intérimaires,2
244400610,Peinture&A la hausse&CDD,0
244400610,Peinture&A la hausse&CDI,1
244400610,Peinture&A la hausse&Apprentis,1
244400610,Peinture&A la hausse&Intérimaires,0
244400610,Peinture&Stable&CDD,1
244400610,Peinture&Stable&CDI,4.5
244400610,Peinture&Stable&Apprentis,1
244400610,Peinture&Stable&Intérimaires,0
244400610,Electricité&A la hausse&CDD,1
244400610,Electricité&A la hausse&CDI,2.25
244400610,Electricité&A la hausse&Apprentis,2
244400610,Electricité&A la hausse&Intérimaires,0
244400610,Electricité&Stable&CDD,0
244400610,Electricité&Stable&CDI,5
244400610,Electricité&Stable&Apprentis,1
244400610,Electricité&Stable&Intérimaires,0
244400610,plâtrerie-isolation&A la hausse&CDD,0
244400610,plâtrerie-isolation&A la hausse&CDI,0
244400610,plâtrerie-isolation&A la hausse&Apprentis,0
244400610,plâtrerie-isolation&A la hausse&Intérimaires,0
244400610,plâtrerie-isolation&Stable&CDD,0
244400610,plâtrerie-isolation&Stable&CDI,0
244400610,plâtrerie-isolation&Stable&Apprentis,0
244400610,plâtrerie-isolation&Stable&Intérimaires,0
244400586,plomberie-chauffage-couverture&A la hausse&CDD,1
244400586,plomberie-chauffage-couverture&A la hausse&CDI,3
244400586,plomberie-chauffage-couverture&A la hausse&Apprentis,2
244400586,plomberie-chauffage-couverture&A la hausse&Intérimaires,0
244400586,plomberie-chauffage-couverture&Stable&CDD,1.2
244400586,plomberie-chauffage-couverture&Stable&CDI,4.8
244400586,plomberie-chauffage-couverture&Stable&Apprentis,1.2
244400586,plomberie-chauffage-couverture&Stable&Intérimaires,1
244400586,menuiserie-charpente&A la hausse&CDD,1
244400586,menuiserie-charpente&A la hausse&CDI,0
244400586,menuiserie-charpente&A la hausse&Apprentis,1
244400586,menuiserie-charpente&A la hausse&Intérimaires,0
244400586,menuiserie-charpente&Stable&CDD,1
244400586,menuiserie-charpente&Stable&CDI,6.25
244400586,menuiserie-charpente&Stable&Apprentis,2
244400586,menuiserie-charpente&Stable&Intérimaires,0
244400586,maçonnerie-carrelage&A la hausse&CDD,1
