CODGEO;LIBGEO;EPCI;LIBEPCI;DEP;REG;NOM_DEPT;NOM_REG,,
85153;Mouchamps;248500621;CC du Pays des Herbiers;85;52;VENDEE;PAYS DE LA LOIRE,,
85168;Oulmes;248500563;CC Vendée,Sèvre,Autise;85;52;VENDEE;PAYS DE LA LOIRE
85189;Notre-Dame-de-Riez;200023778;CC du Pays de Saint Gilles-Croix-de-Vie;85;52;VENDEE;PAYS DE LA LOIRE,,
85206;Saint-Cyr-en-Talmondais;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85207;Saint-Denis-du-Payré;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85247;Saint-Martin-des-Tilleuls;248500662;CC du Pays de Mortagne;85;52;VENDEE;PAYS DE LA LOIRE,,
85289;La Tardière;248500415;CC du Pays de la Châtaigneraie;85;52;VENDEE;PAYS DE LA LOIRE,,
85305;Vouvant;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
44052;Donges;244400644;CA de la Région Nazairienne et de l'Estuaire (Carene);44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44076;Jans;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44113;Nozay;244400537;CC de la Région de Nozay;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44206;Touvois;200071546;CC Sud Retz Atlantique;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44209;Treillières;244400503;CC d'Erdre et Gesvres;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44215;Vertou;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44224;La Grigonnais;244400537;CC de la Région de Nozay;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
49056;Carbay;244900809;CC Anjou Bleu Communauté;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49114;Courléon;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49129;Écouflant;244900015;CU Angers Loire Métropole;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49220;Morannes sur Sarthe-Daumeray;200068955;CC Anjou Loir et Sarthe;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49223;Mûrs-Erigné;244900015;CU Angers Loire Métropole;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49323;Verrières-en-Anjou;244900015;CU Angers Loire Métropole;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
44017;Bonnoeuvre;244400552;CC du Pays d'Ancenis;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44051;Derval;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44098;Missillac;200000438;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44104;Montrelais;244400552;CC du Pays d'Ancenis;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44127;La Planche;200067635;CA Clisson Sèvre et Maine;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44139;Quilly;200072734;CC Estuaire et Sillon;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44198;Les Sorinières;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44218;Villepot;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44221;La Chevallerais;244400453;CC de la Région de Blain;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
49026;Bécon-les-Granits;200071868;CC des Vallées du Haut-Anjou;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49029;Blaison-Saint-Sulpice;200071553;CC Loire Layon Aubance;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49045;La Breille-les-Pins;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49200;Longuenée-en-Anjou;244900015;CU Angers Loire Métropole;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49288;Saint-Jean-de-la-Croix;200071553;CC Loire Layon Aubance;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49304;Saint-Martin-de-la-Place;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49343;La Tessoualle;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
44005;Chaumes-en-Retz;200067346;CA Pornic Agglo Pays de Retz;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
53002;Alexain;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53003;Ambrières-les-Vallées;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
53058;La Chapelle-Craonnaise;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53076;Cossé-en-Champagne;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53188;Renazé;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
85022;Le Bernard;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85050;Le Champ-Saint-Père;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85101;Le Givre;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85152;Les Achards;248500530;CC du Pays des Achards;85;52;VENDEE;PAYS DE LA LOIRE,,
85199;Saint-Aubin-la-Plaine;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85227;Saint-Hilaire-des-Loges;248500563;CC Vendée,Sèvre,Autise;85;52;VENDEE;PAYS DE LA LOIRE
85255;Saint-Michel-en-l'Herm;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85271;Saint-Sulpice-en-Pareds;248500415;CC du Pays de la Châtaigneraie;85;52;VENDEE;PAYS DE LA LOIRE,,
85274;Saint-Valérien;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
72037;Blèves;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72056;Champfleur;246100663;CU d'Alençon;72;52;SARTHE;PAYS DE LA LOIRE,,
72057;Champrond;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72081;Cherreau;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72083;Chevillé;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72086;Commerveil;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72106;Courtillers;247200090;CC de Sablé-sur-Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72112;Dangeul;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72124;Écommoy;247200447;CC Orée de Bercé - Belinois;72;52;SARTHE;PAYS DE LA LOIRE,,
72129;Fatines;200072684;CC Le Gesnois Bilurien;72;52;SARTHE;PAYS DE LA LOIRE,,
72251;René;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72296;Saint-Maixent;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72319;Sainte-Sabine-sur-Longève;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72351;Tennie;200072718;CC de la Champagne Conlinoise et du Pays de Sillé;72;52;SARTHE;PAYS DE LA LOIRE,,
72012;Assé-le-Riboul;200072700;CC Haute Sarthe Alpes Mancelles;72;52;SARTHE;PAYS DE LA LOIRE,,
72021;Avoise;247200090;CC de Sablé-sur-Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72096;Coulans-sur-Gée;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72120;Doucelles;200072700;CC Haute Sarthe Alpes Mancelles;72;52;SARTHE;PAYS DE LA LOIRE,,
72131;Fercé-sur-Sarthe;247200629;CC du Val de Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72204;Montaillé;200072692;CC des Vallées de la Braye et de l'Anille;72;52;SARTHE;PAYS DE LA LOIRE,,
72205;Montbizot;200068963;CC Maine Coeur de Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72208;Montmirail;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72252;Requeil;200073112;CC Sud Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72268;Saint-Biez-en-Belin;247200447;CC Orée de Bercé - Belinois;72;52;SARTHE;PAYS DE LA LOIRE,,
72291;Saint-Jean-de-la-Motte;200073112;CC Sud Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72317;Saint-Rémy-du-Val;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72363;Tuffé Val de la Chéronne;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72385;Yvré-le-Pôlin;200073112;CC Sud Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
53035;Bouchamps-lès-Craon;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53190;Le Ribay;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53203;Saint-Brice;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53226;Saint-Hilaire-du-Maine;245300355;CC de l'Ernée;53;52;MAYENNE;PAYS DE LA LOIRE,,
53235;Sainte-Marie-du-Bois;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
85011;Barbâtre;248500191;CC de l'Ile de Noirmoutier;85;52;VENDEE;PAYS DE LA LOIRE,,
85127;Longeville-sur-Mer;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85130;Maché;200072882;CC de Vie et Boulogne;85;52;VENDEE;PAYS DE LA LOIRE,,
85131;Les Magnils-Reigniers;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85151;Mortagne-sur-Sèvre;248500662;CC du Pays de Mortagne;85;52;VENDEE;PAYS DE LA LOIRE,,
85159;Nalliers;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85182;Pouzauges;248500464;CC du Pays de Pouzauges;85;52;VENDEE;PAYS DE LA LOIRE,,
85193;Rosnay;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85209;Saint-Étienne-de-Brillouet;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85237;Saint-Laurent-de-la-Salle;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
85242;Saint-Mars-la-Réorthe;248500621;CC du Pays des Herbiers;85;52;VENDEE;PAYS DE LA LOIRE,,
85261;Sainte-Pexine;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85264;Saint-Pierre-du-Chemin;248500415;CC du Pays de la Châtaigneraie;85;52;VENDEE;PAYS DE LA LOIRE,,
85292;Thouarsais-Bouildroux;248500415;CC du Pays de la Châtaigneraie;85;52;VENDEE;PAYS DE LA LOIRE,,
85302;La Verrie;248500662;CC du Pays de Mortagne;85;52;VENDEE;PAYS DE LA LOIRE,,
44024;Brains;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44036;Châteaubriant;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44046;Corsept;244400586;CC du Sud-Estuaire;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44053;Drefféac;200000438;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44097;Mesquer;244400610;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44099;Moisdon-la-Rivière;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44109;Nantes;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44110;Nort-sur-Erdre;244400503;CC d'Erdre et Gesvres;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44174;Saint-Lumine-de-Coutais;244400438;CC de Grand Lieu;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
49021;Beaufort-en-Anjou;244900882;CC Baugeois Vallée;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49036;Bouillé-Ménard;244900809;CC Anjou Bleu Communauté;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49080;Châteauneuf-sur-Sarthe;200071868;CC des Vallées du Haut-Anjou;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49102;Cléré-sur-Layon;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49135;Feneu;244900015;CU Angers Loire Métropole;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49259;Rochefort-sur-Loire;200071553;CC Loire Layon Aubance;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49329;Savennières;244900015;CU Angers Loire Métropole;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49332;La Séguinière;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49381;Yzernay;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49131;Épieds;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49237;La Pellerine;244900882;CC Baugeois Vallée;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49311;Saint-Philbert-du-Peuple;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
53006;Argenton-Notre-Dame;245300447;CC du Pays de Château-Gontier;53;52;MAYENNE;PAYS DE LA LOIRE,,
53008;Aron;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53025;Bazougers;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53027;Beaumont-Pied-de-Boeuf;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53031;La Bigottière;245300355;CC de l'Ernée;53;52;MAYENNE;PAYS DE LA LOIRE,,
53034;Bonchamp-lès-Laval;245300330;CA de Laval;53;52;MAYENNE;PAYS DE LA LOIRE,,
53040;Bourgon;245300306;CC du Pays de Loiron;53;52;MAYENNE;PAYS DE LA LOIRE,,
53054;Changé;245300330;CA de Laval;53;52;MAYENNE;PAYS DE LA LOIRE,,
53114;Hardanges;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53163;Neau;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
53164;Neuilly-le-Vendin;200042182;CC du Mont des Avaloirs;53;52;MAYENNE;PAYS DE LA LOIRE,,
53184;Préaux;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53221;Saint-Georges-sur-Erve;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
53242;Saint-Michel-de-la-Roë;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53247;Saint-Pierre-la-Cour;245300306;CC du Pays de Loiron;53;52;MAYENNE;PAYS DE LA LOIRE,,
53257;Saulges;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
44010;Batz-sur-Mer;244400610;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44014;Le Bignon;244400438;CC de Grand Lieu;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44016;La Boissière-du-Doré;200067866;CC Sèvre et Loire;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44088;Maisdon-sur-Sèvre;200067635;CA Clisson Sèvre et Maine;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44154;Saint-Brevin-les-Pins;244400586;CC du Sud-Estuaire;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44183;Saint-Molf;244400610;CA de la Presqu'île de Guérande Atlantique (Cap Atlantique);44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44185;Saint-Nicolas-de-Redon;243500741;CC du Pays de Redon;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
72005;Ancinnes;200072700;CC Haute Sarthe Alpes Mancelles;72;52;SARTHE;PAYS DE LA LOIRE,,
72046;Le Breil-sur-Mérize;200072684;CC Le Gesnois Bilurien;72;52;SARTHE;PAYS DE LA LOIRE,,
72068;La Chartre-sur-le-Loir;200070373;CC Loir-Lucé-Bercé;72;52;SARTHE;PAYS DE LA LOIRE,,
72117;Dissé-sous-le-Lude;200073112;CC Sud Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72130;Fay;247200132;CU Le Mans Métropole;72;52;SARTHE;PAYS DE LA LOIRE,,
72143;Le Grand-Lucé;200070373;CC Loir-Lucé-Bercé;72;52;SARTHE;PAYS DE LA LOIRE,,
72166;Longnes;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72196;Mézières-sur-Ponthouin;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72212;Moulins-le-Carbonnel;200072700;CC Haute Sarthe Alpes Mancelles;72;52;SARTHE;PAYS DE LA LOIRE,,
72232;Notre-Dame-du-Pé;247200090;CC de Sablé-sur-Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72262;Loir en Vallée;200070373;CC Loir-Lucé-Bercé;72;52;SARTHE;PAYS DE LA LOIRE,,
72305;Saint-Ouen-de-Mimbré;200072700;CC Haute Sarthe Alpes Mancelles;72;52;SARTHE;PAYS DE LA LOIRE,,
72375;Villaines-la-Gonais;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
85037;Breuil-Barret;248500415;CC du Pays de la Châtaigneraie;85;52;VENDEE;PAYS DE LA LOIRE,,
85092;Fontenay-le-Comte;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
85202;Sainte-Cécile;248500340;CC Pays de Chantonnay;85;52;VENDEE;PAYS DE LA LOIRE,,
85246;Saint-Martin-des-Noyers;248500340;CC Pays de Chantonnay;85;52;VENDEE;PAYS DE LA LOIRE,,
72071;Montval-sur-Loir;200070373;CC Loir-Lucé-Bercé;72;52;SARTHE;PAYS DE LA LOIRE,,
72146;Guécélard;247200629;CC du Val de Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72177;Maigné;200040475;CC Loué - Brûlon - Noyen;72;52;SARTHE;PAYS DE LA LOIRE,,
72202;Monhoudou;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72247;Pruillé-le-Chétif;247200132;CU Le Mans Métropole;72;52;SARTHE;PAYS DE LA LOIRE,,
72277;Saint-Denis-des-Coudrais;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72295;Saint-Longis;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
72310;Saint-Pavace;200068963;CC Maine Coeur de Sarthe;72;52;SARTHE;PAYS DE LA LOIRE,,
72354;Thoigné;200072676;CC Maine Saosnois;72;52;SARTHE;PAYS DE LA LOIRE,,
85025;La Boissière-de-Montaigu;200070233;CC Terres de Montaigu,Cc Montaigu-Rocheservière;85;52;VENDEE;PAYS DE LA LOIRE,
85026;La Boissière-des-Landes;200071900;CC Moutierrois Talmondais;85;52;VENDEE;PAYS DE LA LOIRE,,
85028;Bouillé-Courdault;248500563;CC Vendée,Sèvre,Autise;85;52;VENDEE;PAYS DE LA LOIRE
85046;La Chaize-le-Vicomte;248500589;CA La Roche-sur-Yon;85;52;VENDEE;PAYS DE LA LOIRE,,
85065;Chavagnes-en-Paillers;200071918;CC du Pays de Saint-Fulgent - les Essarts;85;52;VENDEE;PAYS DE LA LOIRE,,
85081;Dompierre-sur-Yon;248500589;CA La Roche-sur-Yon;85;52;VENDEE;PAYS DE LA LOIRE,,
85128;Luçon;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
85148;Montreuil;200071934;CC Pays de Fontenay-Vendée;85;52;VENDEE;PAYS DE LA LOIRE,,
85184;Puy-de-Serre;248500563;CC Vendée,Sèvre,Autise;85;52;VENDEE;PAYS DE LA LOIRE
85226;Saint-Hilaire-de-Riez;200023778;CC du Pays de Saint Gilles-Croix-de-Vie;85;52;VENDEE;PAYS DE LA LOIRE,,
85238;Saint-Laurent-sur-Sèvre;248500662;CC du Pays de Mortagne;85;52;VENDEE;PAYS DE LA LOIRE,,
85291;Thorigny;248500589;CA La Roche-sur-Yon;85;52;VENDEE;PAYS DE LA LOIRE,,
85304;Vouillé-les-Marais;200073260;CC Sud Vendée Littoral;85;52;VENDEE;PAYS DE LA LOIRE,,
44035;La Chapelle-sur-Erdre;244400404;Nantes Métropole;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44054;Erbray;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44073;Héric;244400503;CC d'Erdre et Gesvres;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44103;Montoir-de-Bretagne;244400644;CA de la Région Nazairienne et de l'Estuaire (Carene);44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44134;Pouillé-les-Côteaux;244400552;CC du Pays d'Ancenis;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44145;Rouans;200067346;CA Pornic Agglo Pays de Retz;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
49183;Val d'Erdre-Auxence;200071868;CC des Vallées du Haut-Anjou;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49253;Le Puy-Notre-Dame;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49299;Saint-Léger-sous-Cholet;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49336;Somloire;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
53009;Arquenay;245300223;CC du Pays de Meslay-Grez;53;52;MAYENNE;PAYS DE LA LOIRE,,
53015;La Baconnière;245300355;CC de l'Ernée;53;52;MAYENNE;PAYS DE LA LOIRE,,
53093;La Dorée;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
53107;Gorron;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
53109;Grazay;200055887;CC Mayenne Communauté;53;52;MAYENNE;PAYS DE LA LOIRE,,
53126;Larchamp;245300355;CC de l'Ernée;53;52;MAYENNE;PAYS DE LA LOIRE,,
53131;Lesbois;245300389;CC du Bocage Mayennais;53;52;MAYENNE;PAYS DE LA LOIRE,,
53138;Longuefuye;245300447;CC du Pays de Château-Gontier;53;52;MAYENNE;PAYS DE LA LOIRE,,
53165;Niafles;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53180;Pommerieux;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53214;Saint-Erblon;200048551;CC du Pays de Craon;53;52;MAYENNE;PAYS DE LA LOIRE,,
53256;Saint-Thomas-de-Courceriers;200033298;CC des Coëvrons;53;52;MAYENNE;PAYS DE LA LOIRE,,
44033;La Chapelle-Launay;200072734;CC Estuaire et Sillon;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44086;Lusanger;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44093;Maumusson;244400552;CC du Pays d'Ancenis;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44112;Noyal-sur-Brutz;200072726;CC Châteaubriant-Derval;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44129;Pontchâteau;200000438;CC du Pays de Pontchâteau Saint-Gildas-des-Bois;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44151;Saint-André-des-Eaux;244400644;CA de la Région Nazairienne et de l'Estuaire (Carene);44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44164;Saint-Hilaire-de-Chaléons;200067346;CA Pornic Agglo Pays de Retz;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44180;Saint-Mars-la-Jaille;244400552;CC du Pays d'Ancenis;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
44220;Vue;200067346;CA Pornic Agglo Pays de Retz;44;52;LOIRE-ATLANTIQUE;PAYS DE LA LOIRE,,
49023;Beaupréau-en-Mauges;200060010;CA Mauges Communauté;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49041;Brain-sur-Allonnes;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49082;Chaudefonds-sur-Layon;200071553;CC Loire Layon Aubance;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49140;Fontevraud-l'Abbaye;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49176;Le Lion-d'Angers;200071868;CC des Vallées du Haut-Anjou;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49178;Loiré;244900809;CC Anjou Bleu Communauté;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49192;Maulévrier;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49222;Mozé-sur-Louet;200071553;CC Loire Layon Aubance;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49235;Parnay;200071876;CA Saumur Val de Loire;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49269;Saint-Christophe-du-Bois;200071678;CA du Choletais;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
49333;Seiches-sur-le-Loir;200068955;CC Anjou Loir et Sarthe;49;52;MAINE-ET-LOIRE;PAYS DE LA LOIRE,,
72028;Beaumont-Pied-de-Boeuf;200070373;CC Loir-Lucé-Bercé;72;52;SARTHE;PAYS DE LA LOIRE,,
72040;La Bosse;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
72041;Bouër;247200686;CC du Pays de l'huisne Sarthoise;72;52;SARTHE;PAYS DE LA LOIRE,,
